CX,CY,LVX,LVY,ANG,AV,LG,RG,ACT
-0.0135151865,0.12198745,-0.059051234,-0.22031741,0.025001466,0.04046223,0.0,0.0,2
-0.013917255,0.11713308,-0.043097477,-0.21580215,0.027855733,0.057085432,0.0,0.0,2
-0.014499664,0.112859495,-0.060382,-0.1899768,0.029978447,0.042454023,0.0,0.0,1
-0.015156841,0.10797094,-0.06978235,-0.21735446,0.033990934,0.08024989,0.0,0.0,3
-0.015745735,0.10247734,-0.061228883,-0.24421458,0.03629395,0.046060376,0.0,0.0,2
-0.016235828,0.09696623,-0.051866435,-0.24501242,0.0391197,0.05651509,0.0,0.0,2
-0.016621972,0.091668904,-0.042056344,-0.23552746,0.04252456,0.06809686,0.0,0.0,1
-0.017091656,0.085765034,-0.052537214,-0.26256377,0.04803239,0.110156715,0.0,0.0,1
-0.017621517,0.079249054,-0.060111545,-0.28984487,0.055066504,0.14068234,0.0,0.0,2
-0.018032646,0.072823055,-0.048894405,-0.2859068,0.062767155,0.15401313,0.0,0.0,2
-0.018512726,0.06676849,-0.05566303,-0.26943356,0.07033738,0.15140428,0.0,0.0,3
-0.018929387,0.060109958,-0.04770922,-0.29623097,0.07632214,0.11969502,0.0,0.0,2
-0.019305134,0.053472314,-0.043957796,-0.29534775,0.082641624,0.12639016,0.0,0.0,3
-0.01960821,0.046240505,-0.034841347,-0.3216685,0.08713084,0.08978437,0.0,0.0,2
-0.01998644,0.039097175,-0.042192742,-0.31774172,0.091458745,0.08655841,0.0,0.0,2
-0.020249749,0.032283578,-0.03149099,-0.30315113,0.096578665,0.10239849,0.0,0.0,2
-0.02070799,0.02598754,-0.050416924,-0.2801297,0.10113362,0.091099046,0.0,0.0,2
-0.021326255,0.019662676,-0.06585406,-0.28138134,0.105130225,0.07993211,0.0,0.0,3
-0.021854306,0.012740574,-0.054560833,-0.30777436,0.10686691,0.034733746,0.0,0.0,2
-0.022413826,0.006133256,-0.05785846,-0.293797,0.10876052,0.03787237,0.0,1.0,2
-0.022991562,0.0007422662,-0.04342728,-0.23929371,0.09253512,-0.32713324,0.0,1.0,2
-0.023795605,-0.003542223,-0.044542897,-0.1886018,0.056972172,-0.71133935,0.0,1.0,2
-0.024884414,-0.0074148322,-0.058980335,-0.17098464,0.0075845765,-0.9878839,1.0,1.0,0
-0.025946904,-0.010948124,-0.065384775,-0.15758036,-0.031216787,-0.7740799,1.0,1.0,1
-0.026990319,-0.014153435,-0.0765291,-0.14328244,-0.05869479,-0.54955745,1.0,1.0,0
-0.027989388,-0.016962137,-0.07850773,-0.12581508,-0.07986829,-0.42347556,1.0,1.0,0
-0.028926278,-0.019338252,-0.075883806,-0.10665116,-0.09753488,-0.35336444,1.0,1.0,0
-0.029750442,-0.021283569,-0.06632185,-0.08759329,-0.113520496,-0.31971616,1.0,1.0,0
-0.030469894,-0.02277974,-0.05658462,-0.06774004,-0.1287967,-0.30552375,1.0,1.0,0
-0.031083584,-0.023841754,-0.046981752,-0.04851161,-0.14313331,-0.28672832,1.0,1.0,0
-0.03158598,-0.024501504,-0.037672482,-0.030583428,-0.15567657,-0.25085968,1.0,1.0,0
-0.031971168,-0.024790183,-0.028646145,-0.013897353,-0.16554801,-0.19742398,1.0,1.0,0
-0.032235622,-0.024727097,-0.019789204,0.0020469595,-0.17221592,-0.13335504,1.0,1.0,1
-0.03241291,-0.024412062,-0.019934962,0.014254135,-0.170009,0.044140052,1.0,1.0,0
-0.032558538,-0.023834707,-0.018562092,0.02611915,-0.16599457,0.080306895,1.0,1.0,0
-0.03268995,-0.023088338,-0.018252207,0.03373282,-0.16087566,0.10237795,1.0,1.0,0
-0.03281517,-0.02227992,-0.018074559,0.036518656,-0.15533075,0.11089873,1.0,1.0,0
-0.0329422,-0.021506801,-0.018036744,0.034909196,-0.15000522,0.106510304,1.0,1.0,0
-0.033076666,-0.020837715,-0.018099431,0.030198352,-0.1453615,0.0928741,1.0,1.0,0
-0.033221148,-0.02030392,-0.018209765,0.024086319,-0.14161451,0.07493964,1.0,1.0,0
-0.033368874,-0.019895723,-0.017690588,0.01841589,-0.13870683,0.058151614,1.0,1.0,0
-0.033497334,-0.019568957,-0.015218069,0.01474114,-0.13634577,0.04721596,1.0,1.0,0
-0.03359766,-0.019281104,-0.012154117,0.012983539,-0.13424116,0.042094085,1.0,1.0,0
-0.033679105,-0.019002583,-0.010184825,0.012565931,-0.13219328,0.04096527,1.0,1.0,0
-0.03375826,-0.01871337,-0.010046946,0.013043891,-0.13007042,0.042467743,1.0,1.0,0
-0.03383379,-0.01838714,-0.009932704,0.014704483,-0.1276998,0.047412083,1.0,1.0,0
-0.033904552,-0.01801156,-0.009792191,0.016922949,-0.12499192,0.054157995,1.0,1.0,0
-0.033970546,-0.017588057,-0.009654807,0.019075269,-0.12195497,0.06073892,1.0,1.0,0
-0.03403282,-0.017128577,-0.009535707,0.02068761,-0.11866866,0.065725856,1.0,1.0,0
-0.034092903,-0.016650643,-0.009443043,0.021510638,-0.115250975,0.068353385,1.0,1.0,0
-0.034152128,-0.016172208,-0.009377635,0.021526502,-0.11182359,0.06854777,1.0,1.0,0
-0.034211826,-0.01570747,-0.009334376,0.020902304,-0.108483806,0.066795476,1.0,1.0,0
-0.034272768,-0.015264621,-0.009304652,0.019912485,-0.10528799,0.063915975,1.0,1.0,0
-0.034334946,-0.014845195,-0.009279022,0.018853378,-0.102247685,0.060805924,1.0,1.0,0
-0.03439808,-0.014445259,-0.009249544,0.017971326,-0.09933671,0.058219362,1.0,1.0,0
-0.03446169,-0.014057591,-0.0092112515,0.017417917,-0.09650537,0.056626815,1.0,1.0,0
-0.034525014,-0.0136738205,-0.009162637,0.01723647,-0.09369687,0.056170147,1.0,1.0,0
-0.03458748,-0.013286832,-0.009105237,0.017376078,-0.090861805,0.05670132,1.0,1.0,0
-0.034648705,-0.012891974,-0.009042609,0.017724095,-0.08796781,0.057880033,1.0,1.0,0
-0.034708597,-0.012487604,-0.008979069,0.018145444,-0.085003145,0.05929343,1.0,1.0,0
-0.03476715,-0.012074759,-0.00891857,0.01851849,-0.08197483,0.060566325,1.0,1.0,0
-0.03482475,-0.011656406,-0.008863861,0.018759906,-0.07890291,0.061438583,1.0,1.0,0
-0.03488169,-0.011236264,-0.008816091,0.018835282,-0.075812936,0.061799467,1.0,1.0,0
-0.03493824,-0.010817733,-0.008774962,0.01875615,-0.07272889,0.061680682,1.0,1.0,0
-0.0349947,-0.010403278,-0.0087390635,0.018566972,-0.06966806,0.06121698,1.0,1.0,0
-0.035051156,-0.009994044,-0.008706493,0.018327614,-0.066638395,0.06059329,1.0,1.0,0
-0.035107613,-0.009589854,-0.008675345,0.01809592,-0.06363888,0.05999008,1.0,1.0,0
-0.03516388,-0.009189596,-0.008644246,0.01791476,-0.06066176,0.059542663,1.0,1.0,0
-0.03522005,-0.008791628,-0.008612443,0.017805511,-0.057695758,0.059319932,1.0,1.0,0
-0.03527584,-0.0083943745,-0.008579928,0.017767822,-0.054729618,0.059322886,1.0,1.0,0
-0.035331152,-0.007996622,-0.008547254,0.017784683,-0.051754657,0.059499532,1.0,1.0,0
-0.035386086,-0.007597723,-0.008515267,0.017830191,-0.048766203,0.059769005,1.0,1.0,0
-0.035440635,-0.007197609,-0.008484846,0.017877556,-0.04576387,0.06004674,1.0,1.0,0
-0.035494708,-0.0067967796,-0.008456668,0.017905815,-0.042750582,0.06026577,1.0,1.0,0
-0.0355484,-0.006395843,-0.008431167,0.017903179,-0.03973119,0.0603878,1.0,1.0,0
-0.035601996,-0.00599555,-0.00840841,0.017867925,-0.036710866,0.060406577,1.0,1.0,0
-0.0356554,-0.005596509,-0.008388201,0.017806338,-0.033693794,0.060341258,1.0,1.0,0
-0.035708617,-0.005199077,-0.008370191,0.017729525,-0.030682446,0.06022685,1.0,1.0,0
-0.035761736,-0.0048032906,-0.0083539765,0.017649557,-0.027677339,0.06010192,1.0,1.0,0
-0.035814665,-0.0044090413,-0.008339236,0.01757634,-0.024677424,0.059998523,1.0,1.0,0
-0.035867594,-0.004015973,-0.008325757,0.017515985,-0.021680575,0.059936844,1.0,1.0,0
-0.03592043,-0.0036237978,-0.008313506,0.017469944,-0.018684488,0.05992166,1.0,1.0,0
-0.035973072,-0.003232267,-0.008302542,0.017435817,-0.015687186,0.0599459,1.0,1.0,0
-0.036025714,-0.0028412365,-0.008292995,0.01740898,-0.012687456,0.059994526,1.0,1.0,0
-0.036078166,-0.002450564,-0.008285138,0.017384034,-0.0096849445,0.06005028,1.0,1.0,0
-0.036130525,-0.0020604276,-0.008279063,0.017356263,-0.006680061,0.060097795,1.0,1.0,0
-0.036182784,-0.0016708993,-0.008274902,0.017322835,-0.0036736992,0.06012733,1.0,1.0,0
-0.036235046,-0.0012821221,-0.008272692,0.017282933,-0.00066688214,0.0601364,1.0,1.0,0
-0.03629551,-0.0012746835,-0.006105114,0.00032246095,-0.0006278026,0.0007572438,1.0,1.0,0
-0.036306094,-0.0012772584,-0.0010740545,-0.00011880949,-0.0006113236,0.00032106697,1.0,1.0,0
-0.03629341,-0.0012773299,0.0012834736,-2.7818521e-06,-0.0006302456,-0.00036796406,1.0,1.0,0
-0.036281776,-0.0012772584,0.0011793956,1.8561501e-06,-0.0006476779,-0.00033858378,1.0,1.0,0
-0.036278248,-0.0012772584,0.00034834398,3.5218375e-07,-0.0006528344,-9.997662e-05,1.0,1.0,0
-0.036279775,-0.0012772584,-0.00015634726,-1.4683961e-07,-0.000650531,4.488204e-05,1.0,1.0,0
-0.036281873,-0.0012772584,-0.00021412689,-1.9173488e-07,-0.0006473752,6.145394e-05,1.0,1.0,0
-0.03628273,-0.0012772584,-8.807651e-05,-7.869515e-08,-0.0006460832,2.5287887e-05,1.0,1.0,0
-0.036282636,-0.0012772584,1.2296715e-05,1.1452817e-08,-0.0006462641,-3.5358257e-06,1.0,1.0,0
-0.036282253,-0.0012772584,3.6498626e-05,3.454822e-08,-0.0006468076,-1.0477782e-05,1.0,1.0,0
-0.036282063,-0.0012772584,1.9661515e-05,1.7765418e-08,-0.0006471034,-5.642675e-06,1.0,1.0,0
-0.036282063,-0.0012772584,9.24106e-07,1.263911e-10,-0.00064712565,-3.390647e-07,1.0,1.0,0
-0.03628216,-0.0012772584,-5.7710595e-06,-5.5231224e-09,-0.00064702303,1.6742619e-06,1.0,1.0,0
-0.03628216,-0.0012772584,-4.0421864e-06,-4.181607e-09,-0.0006469628,1.1985052e-06,1.0,1.0,0
-0.03628216,-0.0012772584,-7.5763677e-07,-4.79888e-10,-0.00064695656,1.916643e-07,1.0,1.0,0
-0.03628216,-0.0012772584,8.2941585e-07,5.5981125e-10,-0.0006469754,-2.6656292e-07,1.0,1.0,0
-0.03628216,-0.0012772584,7.916439e-07,9.744012e-10,-0.00064699043,-2.1891401e-07,1.0,1.0,0
-0.03628216,-0.0012772584,2.456895e-07,8.258977e-10,-0.0006469992,-6.610545e-08,1.0,1.0,0
-0.03628216,-0.0012772584,-1.0466577e-07,-4.9909493e-10,-0.0006469977,8.176411e-08,1.0,1.0,0
-0.03628216,-0.0012772584,-1.474252e-07,-6.612902e-11,-0.00064699765,8.176338e-08,1.0,1.0,0
-0.03628216,-0.0012772584,-7.485311e-08,-2.2547948e-10,-0.0006469976,8.138089e-08,1.0,1.0,0
-0.03628216,-0.0012772584,-8.784237e-09,-6.9089123e-10,-0.0006470004,3.8780094e-08,1.0,1.0,0
-0.03628216,-0.0012772584,3.9659092e-08,-1.636575e-10,-0.0006470092,-9.594341e-08,1.0,1.0,0
-0.03628216,-0.0012772584,4.833605e-08,-1.0927859e-10,-0.0006470179,-9.455944e-08,1.0,1.0,0
-0.03628216,-0.0012772584,3.961285e-08,-5.4809276e-14,-0.00064702594,-9.561637e-08,1.0,1.0,0
-0.006317997,1.4033923,-0.6399559,-0.33458441,0.007327713,0.14495957,0.0,0.0,3
-0.012575055,1.395277,-0.63139296,-0.36071542,0.01294816,0.11242063,0.0,0.0,3
-0.018742561,1.386558,-0.6201484,-0.38754073,0.016307797,0.06719895,0.0,0.0,3
-0.024851035,1.3772411,-0.61274683,-0.4141017,0.018181298,0.037473515,0.0,0.0,3
-0.030870724,1.3673335,-0.6015984,-0.4403361,0.017815275,-0.007320857,0.0,0.0,3
-0.03682194,1.3568242,-0.5930168,-0.46705663,0.015730385,-0.041701745,0.0,0.0,3
-0.0427083,1.345725,-0.5848826,-0.49325112,0.012013803,-0.07433828,0.0,0.0,3
-0.048515797,1.3340207,-0.5749923,-0.5201598,0.006318591,-0.11391473,0.0,0.0,3
-0.05425453,1.3217181,-0.5663687,-0.54677165,-0.0011005496,-0.14839664,0.0,0.0,3
-0.059924603,1.3088166,-0.5577799,-0.5734325,-0.010235401,-0.18271396,0.0,0.0,3
-0.06552114,1.2953167,-0.5485488,-0.60010844,-0.021213545,-0.21958303,0.0,0.0,2
-0.07125969,1.2818835,-0.56203073,-0.5972328,-0.03290837,-0.23391755,0.0,0.0,3
-0.07691927,1.2678374,-0.55213505,-0.624633,-0.04658562,-0.27357012,0.0,0.0,2
-0.08265219,1.2543316,-0.55895346,-0.600772,-0.06077514,-0.2838164,0.0,0.0,2
-0.08827543,1.2410647,-0.548368,-0.59026253,-0.07460975,-0.27671736,0.0,0.0,2
-0.09378509,1.2283537,-0.537277,-0.56566674,-0.088182196,-0.2714735,0.0,0.0,2
-0.09930582,1.2166258,-0.5379141,-0.5221339,-0.10224383,-0.28125846,0.0,0.0,2
-0.104617596,1.2057123,-0.5175634,-0.4860393,-0.1157822,-0.27079183,0.0,0.0,2
-0.10996513,1.1947498,-0.5207799,-0.48836103,-0.12968552,-0.2780916,0.0,0.0,2
-0.115149975,1.1842752,-0.50486517,-0.46678814,-0.14327377,-0.27178973,0.0,0.0,2
-0.120399,1.1743903,-0.5104871,-0.4407831,-0.15768771,-0.2883047,0.0,0.0,2
-0.12540522,1.1651664,-0.48673883,-0.4114843,-0.1715994,-0.278259,0.0,0.0,2
-0.13033628,1.1561365,-0.4791676,-0.40299764,-0.18558751,-0.2797874,0.0,0.0,2
-0.13511172,1.1475149,-0.46379107,-0.38495696,-0.19944242,-0.27712286,0.0,0.0,2
-0.13980217,1.139143,-0.45518336,-0.3740097,-0.21343112,-0.27979892,0.0,0.0,2
-0.14445248,1.1312383,-0.4506929,-0.3534564,-0.22793652,-0.29010862,0.0,0.0,2
-0.14881143,1.1241817,-0.42190376,-0.3158594,-0.24213889,-0.28404707,0.0,0.0,1
-0.15324736,1.1165562,-0.4316396,-0.34092325,-0.2543026,-0.24327394,0.0,0.0,1
-0.15776587,1.1083641,-0.44208726,-0.3658172,-0.2642724,-0.19939628,0.0,0.0,2
-0.16201934,1.1008656,-0.41575247,-0.3350325,-0.27410188,-0.19658977,0.0,0.0,1
-0.16634826,1.0927918,-0.4252382,-0.36029398,-0.28195882,-0.15713897,0.0,0.0,2
-0.17042169,1.0852848,-0.39983678,-0.33511597,-0.28968263,-0.1544763,0.0,0.0,2
-0.17439556,1.0781479,-0.3895033,-0.31878662,-0.29782054,-0.16275834,0.0,0.0,1
-0.17842598,1.0704377,-0.3966401,-0.3439962,-0.3044304,-0.132197,0.0,0.0,2
-0.18226337,1.0626302,-0.37773147,-0.3482784,-0.31065363,-0.12446463,0.0,0.0,2
-0.18610153,1.0549808,-0.37712654,-0.34142175,-0.31759533,-0.13883501,0.0,0.0,1
-0.19003077,1.0467876,-0.38870537,-0.36507514,-0.32197824,-0.08765899,0.0,0.0,2
-0.1936223,1.0387015,-0.35570472,-0.36015284,-0.32557023,-0.07183953,0.0,0.0,2
-0.19692469,1.0311153,-0.32696483,-0.33790684,-0.3289804,-0.06820391,0.0,0.0,2
-0.19980736,1.0241995,-0.28554967,-0.30799296,-0.33182016,-0.05679535,0.0,0.0,1
-0.20275335,1.0167048,-0.29346046,-0.3333553,-0.33300182,-0.023633,0.0,0.0,2
-0.20544353,1.0093037,-0.2682894,-0.3291147,-0.33376503,-0.015263972,0.0,0.0,2
-0.20773526,1.0023365,-0.22910419,-0.3096665,-0.3338321,-0.0013410649,0.0,0.0,1
-0.21008411,0.9947966,-0.23631087,-0.33478674,-0.33234417,0.029758072,0.0,0.0,2
-0.2120039,0.9880852,-0.19382462,-0.29785988,-0.33041874,0.038509466,0.0,0.0,1
-0.21400729,0.9808133,-0.20436373,-0.32227802,-0.32622126,0.08394923,0.0,0.0,1
-0.21609096,0.9729824,-0.2145113,-0.34666386,-0.31982258,0.12797359,0.0,0.0,2
-0.21794505,0.9660659,-0.19112734,-0.30615506,-0.31388515,0.11874865,0.0,0.0,1
-0.21986762,0.95858115,-0.19976915,-0.3310459,-0.30609447,0.15581399,0.0,0.0,2
-0.22149101,0.95162946,-0.17013033,-0.30734712,-0.29803798,0.16113035,0.0,0.0,2
-0.22284703,0.9449743,-0.14377601,-0.29413697,-0.289612,0.16851968,0.0,0.0,1
-0.2242847,0.93775266,-0.15406828,-0.3189524,-0.27901092,0.21202135,0.0,0.0,2
-0.22559929,0.93120974,-0.14127147,-0.28895885,-0.26894975,0.20122306,0.0,0.0,2
-0.22690372,0.9249274,-0.13963845,-0.27755752,-0.2595492,0.18801096,0.0,0.0,1
-0.2282825,0.91806966,-0.14900824,-0.3028563,-0.24820244,0.22693476,0.0,0.0,2
-0.22956705,0.9114567,-0.13939263,-0.2920955,-0.23707336,0.22258148,0.0,0.0,2
-0.23070402,0.905169,-0.12466127,-0.27772447,-0.22595173,0.22243252,0.0,0.0,1
-0.23191313,0.89830613,-0.13377152,-0.30309457,-0.21294223,0.2601902,0.0,0.0,3
-0.23306099,0.890833,-0.12614238,-0.33054432,-0.20148842,0.22907624,0.0,0.0,2
-0.23404498,0.8832796,-0.11019727,-0.3341451,-0.18961297,0.23750892,0.0,0.0,2
-0.23491168,0.8756493,-0.09872999,-0.3376293,-0.17750956,0.24206813,0.0,0.0,2
-0.23557791,0.86838686,-0.07908634,-0.32133406,-0.16502088,0.24977343,0.0,0.0,1
-0.23631029,0.86054605,-0.08744885,-0.34696454,-0.15081587,0.2841002,0.0,0.0,3
-0.23697333,0.85209674,-0.078784294,-0.3743046,-0.13836455,0.24902606,0.0,0.0,2
-0.23750958,0.8440401,-0.06629105,-0.3569468,-0.12575561,0.2521788,0.0,0.0,2
-0.23801732,0.83680916,-0.063031025,-0.3203866,-0.113568105,0.2437499,0.0,0.0,3
-0.23844495,0.8289731,-0.053003173,-0.34752712,-0.10339616,0.20343883,0.0,0.0,3
-0.23879012,0.8205146,-0.04264496,-0.37539265,-0.09533439,0.1612355,0.0,0.0,2
-0.23910546,0.81221527,-0.039582305,-0.3683752,-0.08735864,0.15951505,0.0,0.0,2
-0.23937722,0.80453056,-0.035095606,-0.34109542,-0.07950947,0.1569833,0.0,0.0,3
-0.23957324,0.79623216,-0.025588453,-0.36851507,-0.073580876,0.118571974,0.0,0.0,2
-0.23972988,0.78869694,-0.021529712,-0.33462647,-0.06778088,0.11599994,0.0,0.0,3
-0.23981194,0.7805456,-0.012150503,-0.36210567,-0.06387574,0.07810282,0.0,0.0,2
-0.23980227,0.7725064,-0.0032651287,-0.3571251,-0.059687838,0.083757885,0.0,0.0,2
-0.23991299,0.76454246,-0.014620627,-0.3538151,-0.056180675,0.07014333,0.0,0.0,2
-0.23986654,0.7571077,0.00055849715,-0.3302907,-0.05214401,0.08073314,0.0,0.0,2
-0.2396883,0.7500036,0.01327315,-0.31558418,-0.047648802,0.08990412,0.0,0.0,2
-0.23961549,0.74347615,0.0034031454,-0.28999332,-0.043814026,0.0766956,0.0,0.0,2
-0.23940606,0.737143,0.016530683,-0.28134492,-0.039456,0.0871606,0.0,0.0,2
-0.23918867,0.7309605,0.01738264,-0.27466878,-0.035152927,0.08606136,0.0,0.0,2
-0.23882198,0.72543615,0.03175232,-0.24541697,-0.030296907,0.09712052,0.0,0.0,2
-0.23853573,0.7206795,0.024214096,-0.21131997,-0.025941491,0.08710833,0.0,0.0,3
-0.23816013,0.7153157,0.035426073,-0.23835924,-0.02383434,0.042143047,0.0,0.0,1
-0.23784462,0.7093622,0.027883876,-0.2645432,-0.020212827,0.07243032,0.0,0.0,0
-0.23752908,0.70280886,0.027883846,-0.291211,-0.016591312,0.07243027,0.0,0.0,2
-0.23723373,0.69685036,0.026019638,-0.26479355,-0.013125199,0.0693222,0.0,0.0,3
-0.23686036,0.6902973,0.035811767,-0.2912358,-0.011618817,0.030127635,0.0,0.0,2
-0.23647657,0.6840291,0.036840163,-0.2785761,-0.0100963935,0.030448254,0.0,0.0,2
-0.23603854,0.6783816,0.042045213,-0.2509898,-0.00836214,0.034685127,0.0,0.0,3
-0.23550744,0.6721344,0.053719677,-0.27766147,-0.008965788,-0.01207302,0.0,0.0,2
-0.23488112,0.6667482,0.06283577,-0.23938495,-0.009170494,-0.0040938784,0.0,0.0,3
-0.23417215,0.660751,0.073207185,-0.26656702,-0.011453911,-0.045668308,0.0,0.0,2
-0.23336053,0.6548018,0.08302127,-0.26442054,-0.013285586,-0.03663337,0.0,0.0,2
-0.23260216,0.64926195,0.07798283,-0.24623242,-0.015405825,-0.042404942,0.0,0.0,1
-0.23193136,0.64312077,0.06700699,-0.27294427,-0.015328526,0.0015458947,0.0,0.0,2
-0.23111501,0.6375303,0.08093031,-0.24845806,-0.014633515,0.0139000295,0.0,0.0,2
-0.23029009,0.632035,0.08177998,-0.24422958,-0.0139306905,0.014056699,0.0,0.0,1
-0.22954622,0.62595165,0.07160613,-0.27034518,-0.011187675,0.054860163,0.0,0.0,2
-0.22879739,0.61989516,0.07210029,-0.26916093,-0.0084438175,0.05487724,0.0,0.0,2
-0.22805873,0.6146354,0.071172394,-0.23375373,-0.005784116,0.05319398,0.0,0.0,2
-0.22720699,0.6097886,0.0819691,-0.21540949,-0.002620157,0.06327916,0.0,0.0,3
-0.22626086,0.60432976,0.0938094,-0.2426156,-0.0018279158,0.015844848,0.0,0.0,1
-0.22538523,0.5982707,0.08496608,-0.26928738,0.0007353298,0.05126495,0.0,0.0,3
-0.22441816,0.5916167,0.09643611,-0.29573622,0.0010014735,0.005322871,0.0,0.0,2
-0.22329435,0.585415,0.11137293,-0.2756323,0.0019951258,0.01987318,0.0,0.0,2
-0.22206168,0.5793262,0.12174449,-0.2706167,0.0034961638,0.030020833,0.0,0.0,3
-0.22074942,0.5726412,0.1317381,-0.29710892,0.002995627,-0.010010844,0.0,0.0,2
-0.21951136,0.5668555,0.12464428,-0.25714353,0.0021642826,-0.016626766,0.0,0.0,2
-0.21835217,0.56151336,0.11712639,-0.23742752,0.00097468955,-0.023792027,0.0,0.0,2
-0.21710539,0.55704063,0.12547044,-0.19878806,0.00019360043,-0.015621659,0.0,0.0,3
-0.21577811,0.5519636,0.13557129,-0.22564456,-0.0026103037,-0.056078095,0.0,0.0,1
-0.21451798,0.54629433,0.12713851,-0.2519736,-0.0037250929,-0.022295844,0.0,0.0,2
-0.21343541,0.5411681,0.1102371,-0.2278395,-0.0056746365,-0.038990818,0.0,0.0,2
-0.2123355,0.53596926,0.11189298,-0.23106652,-0.0075538796,-0.03758488,0.0,0.0,2
-0.2111043,0.5309401,0.12442692,-0.22352579,-0.008844258,-0.025807459,0.0,0.0,1
-0.20994659,0.5253046,0.11521083,-0.250464,-0.00828996,0.011085979,0.0,0.0,2
-0.20893236,0.51971775,0.1015527,-0.24830346,-0.00841629,-0.0025266707,0.0,0.0,1
-0.20799403,0.5135265,0.09203147,-0.2751562,-0.0066365153,0.03559541,0.0,0.0,2
-0.20694947,0.5075061,0.10217311,-0.2675648,-0.004381697,0.045096345,0.0,0.0,2
-0.20588298,0.5017434,0.10427544,-0.25611705,-0.0020376153,0.0468815,0.0,0.0,2
-0.20470405,0.49620354,0.11499826,-0.24621528,0.0008208126,0.057168484,0.0,0.0,2
-0.20349054,0.49084148,0.11829066,-0.23831585,0.0038405217,0.060394205,0.0,0.0,2
-0.2024509,0.48634487,0.10170561,-0.19985583,0.006072559,0.04464081,0.0,0.0,1
-0.20150752,0.48125875,0.08962462,-0.22607781,0.01072291,0.093007036,0.0,0.0,3
-0.20050454,0.47556433,0.09710098,-0.2531118,0.013877591,0.06309372,0.0,0.0,2
-0.19956303,0.47068205,0.091183424,-0.21701969,0.016807549,0.058599092,0.0,0.0,1
-0.19868192,0.46520793,0.08359619,-0.24335195,0.021254592,0.088940926,0.0,0.0,2
-0.19789258,0.46026206,0.07479017,-0.21988362,0.02535115,0.0819311,0.0,0.0,3
-0.19703217,0.45473,0.08370027,-0.24591134,0.02765773,0.046131857,0.0,0.0,2
-0.19608927,0.44943503,0.09149308,-0.23538509,0.030416625,0.05517788,0.0,0.0,2
-0.19520827,0.4447112,0.08548318,-0.21000274,0.032998428,0.05163597,0.0,0.0,1
-0.19442281,0.4393733,0.07348903,-0.23736061,0.037989568,0.09982271,0.0,0.0,3
-0.19356184,0.4334334,0.0829737,-0.26407993,0.041083407,0.061876602,0.0,0.0,2
-0.19276333,0.428292,0.076834135,-0.22859381,0.04406437,0.059619386,0.0,0.0,0
-0.19196472,0.42255065,0.076834194,-0.25526124,0.047045328,0.059619337,0.0,0.0,2
-0.19108228,0.41718036,0.084691755,-0.23879822,0.050554145,0.07017652,0.0,0.0,3
-0.19012412,0.41121805,0.094191335,-0.26504472,0.05215493,0.032015756,0.0,0.0,2
-0.1890521,0.40616643,0.104804836,-0.22460335,0.05452366,0.04737485,0.0,0.0,2
-0.18788214,0.40178856,0.113922834,-0.19468778,0.057557795,0.060682613,0.0,0.0,1
-0.18680096,0.396801,0.10279008,-0.22188465,0.062829256,0.105429314,0.0,0.0,3
-0.185639,0.3912246,0.11292271,-0.24798137,0.06606195,0.06465389,0.0,0.0,0
-0.18447714,0.38504827,0.11292281,-0.27464893,0.06929464,0.06465385,0.0,0.0,2
-0.18331012,0.37883115,0.11328379,-0.27647856,0.072669595,0.06749906,0.0,0.0,2
-0.18201332,0.3729049,0.1254676,-0.26360035,0.07684264,0.083460905,0.0,0.0,3
-0.18065366,0.36639613,0.13337596,-0.289416,0.07941184,0.051383685,0.0,0.0,2
-0.17934532,0.36060062,0.12815222,-0.2577202,0.082064405,0.053051244,0.0,0.0,2
-0.17817955,0.35496348,0.11437359,-0.2506639,0.08425125,0.043736897,0.0,0.0,3
-0.17693968,0.34872946,0.12365492,-0.27708542,0.084578216,0.0065395474,0.0,0.0,2
-0.17584705,0.3430833,0.10931476,-0.25093868,0.08453573,-0.0008499789,0.0,0.0,2
-0.17470923,0.33810347,0.11327376,-0.2213543,0.08502948,0.009875184,0.0,0.0,3
-0.1734908,0.3325355,0.12340536,-0.24737571,0.08348086,-0.030972522,0.0,0.0,2
-0.1722211,0.32699198,0.12813991,-0.24631606,0.082329065,-0.023036074,0.0,0.0,2
-0.17090598,0.32192853,0.13218805,-0.22500487,0.08165947,-0.013391619,0.0,0.0,2
-0.16956463,0.31743565,0.13439098,-0.19967134,0.081404366,-0.0051023127,0.0,0.0,1
-0.16830988,0.31234303,0.123540565,-0.2264434,0.08331816,0.038275767,0.0,0.0,2
-0.16710415,0.30763623,0.11862037,-0.20930259,0.0852587,0.038810812,0.0,0.0,2
-0.16607694,0.3028669,0.10145304,-0.21204156,0.0865171,0.025167901,0.0,0.0,3
-0.1649889,0.29750913,0.109094694,-0.23810567,0.086231165,-0.0057187686,0.0,0.0,2
-0.16393232,0.29284045,0.10575348,-0.20749119,0.086141914,-0.0017853801,0.0,0.0,1
-0.16297035,0.28755406,0.09384849,-0.23508571,0.08845815,0.04632493,0.0,0.0,2
-0.1622386,0.28310645,0.07152031,-0.19776888,0.09010555,0.03294775,0.0,0.0,3
-0.16144037,0.27806234,0.079852596,-0.22418334,0.090082526,-0.0004605487,0.0,0.0,2
